Afiliación,Nombre de Afiliación,Moneda,Tipo de Transacción,Número de Control,Número de Tarjeta,Tipo de Tarjeta,Monto de Transacción Signo,Monto de Disposición,Fecha Transacción,Diferimiento Inicial,Tipo de Plan,Número de Pagos,Código Autorización,Referencia,Referencia Interbancaria,Referencia Cliente 1,Referencia Cliente 2,Referencia Cliente 3,Terminal ID,Fecha Liberación,Fecha Aplicación,Fecha de Controversia,Fecha Retención,Giro Comisión,Importe Depósito,Total de IVA,Total de Comisiones,IVA de Pagos Diferidos,IVA de Disposición Pagado,IVA de Disposición Cobrado,Comisión de Disposición Pagado,Comisión de Disposición Cobrado,Comisión Pagos Diferidos,Validación 3D Secure,Conversión Global Banorte,Fuente de Transacción,Lote de Transacción, Hora de Transacción
09662848,FORMULA GAS,MXP,1,458177090003595380285000023790,****************,Débito,237.9,0.0,16/12/2025,0,0,0,001963,731569892709,75445505350018196628482,,,,45817709,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:40:18
09662848,FORMULA GAS,MXP,1,458177080001441062489700030000,****************,Débito,300.0,0.0,18/12/2025,0,0,0,000919,731572837000,74518995352003096628481,,,,45817708,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,08:11:55
09662848,FORMULA GAS,MXP,1,458177100000704102285400020000,****************,Débito,200.0,0.0,04/12/2025,0,0,0,790840,731541088185,74518995338002996628483,,,,45817710,01/01/0001,05/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:34:05
09662848,FORMULA GAS,MXP,1,458177100009436018304800023790,****************,Débito,237.9,0.0,02/12/2025,0,0,0,039694,731537085775,74518995336008296628489,,,,45817710,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:29:53
09662848,FORMULA GAS,MXP,1,458177090005679041239700050000,****************,Débito,500.0,0.0,20/12/2025,0,0,0,000557,731578397200,74518995354009496628482,,,,45817709,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:40:24
09662848,FORMULA GAS,MXP,1,458177090003843160521900050000,****************,Débito,500.0,0.0,17/12/2025,0,0,0,000988,731570785586,74518995351007696628487,,,,45817709,01/01/0001,18/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,10:59:39
09231577,GASOL VILLA,MXP,1,232139020000917360798700030000,****************,Débito,300.0,0.0,19/12/2025,0,0,0,926587,731576693565,74518995353006592315775,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:35:45
07539310,TOTAL GAS,MXP,1,535529170002364221519800098258,****************,Débito,982.58,0.0,21/12/2025,0,0,0,093928,731581100653,74518995355000675393104,,,,53552917,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.57,-9.83,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,17:28:00
09662848,FORMULA GAS,MXP,1,458177100002252827878500050000,****************,Débito,500.0,0.0,05/12/2025,0,0,0,262025,731545216434,75445505339020996628486,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,20:32:27
09662848,FORMULA GAS,MXP,1,458177090001448741294700023790,****************,Débito,237.9,0.0,13/12/2025,0,0,0,346994,731561629585,74518995347002596628486,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:25:34
09662848,FORMULA GAS,MXP,1,458177080001406940119400030000,****************,Débito,300.0,0.0,27/12/2025,0,0,0,311804,731592281186,74518995361007696628485,,,,45817708,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:14:00
09662848,FORMULA GAS,MXP,1,458177080006387946414900020000,****************,Débito,200.0,0.0,22/12/2025,0,0,0,034039,731582724585,75445505356010696628488,,,,45817708,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:23:40
09662848,FORMULA GAS,MXP,1,458177100007431183414900015000,****************,Crédito,150.0,0.0,12/12/2025,0,0,0,024764,731560344779,74518995346013496628485,,,,45817710,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.29,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,15:43:23
08660455,DIAZ GAS SA CV,MXP,1,519871520000505462773200025000,****************,Débito,250.0,0.0,08/12/2025,0,0,0,086221,731550222735,74518995342000386604555,,,,51987152,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.32,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:29:24
09231577,GASOL VILLA,MXP,1,232139020000996306999600075038,****************,Débito,750.38,0.0,19/12/2025,0,0,0,550883,731576896162,75445505353008892315770,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.96,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:46:52
09231577,GASOL VILLA,MXP,1,232139020008566579615500030000,****************,Débito,300.0,0.0,30/12/2025,0,0,0,083121,731597920563,75445505364003592315771,,,,23213902,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:18:30
07404295,TOTALGAS,MXP,1,533980700003569462334500028485,****************,Débito,284.85,0.0,05/12/2025,0,0,0,575250,731543517363,74518995339000974042957,,,,53398070,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.5,-3.13,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:14:28
09662848,FORMULA GAS,MXP,1,458177100002527745890300081000,****************,Débito,810.0,0.0,20/12/2025,0,0,0,000847,731577762851,75445505354004796628482,,,,45817710,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.43,-8.91,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,09:40:08
09231577,GASOL VILLA,MXP,1,232139020000663079575500112002,****************,Débito,1120.02,0.0,19/12/2025,0,0,0,057007,821458836947,74518995353005292315770,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.43,-8.96,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,15:09:06
07981261,TOTAL GAS,MXP,1,529686850007342933488100030000,****************,Débito,300.0,0.0,21/12/2025,0,0,0,776071,731581148394,74590385355014087185508,,,,52968685,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.48,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,17:47:26
09636630,TOTALGAS,MXP,1,513696190005286473694700058200,****************,Débito,582.0,0.0,24/12/2025,0,0,0,015528,731588389514,75445505358000596366303,,,,51369619,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.02,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,21:11:55
09662848,FORMULA GAS,MXP,1,458177080002070687751000125683,****************,Crédito,1256.83,0.0,01/12/2025,0,0,0,005645,731534002949,75445505335001796628482,,,,45817708,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.41,-15.08,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,06:47:47
09662848,FORMULA GAS,MXP,1,458177100002833898765700015000,****************,Débito,150.0,0.0,20/12/2025,0,0,0,002097,731578531487,74518995354009596628481,,,,45817710,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.65,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,14:23:23
09662848,FORMULA GAS,MXP,1,458177080007101254831900010000,****************,Débito,100.0,0.0,13/12/2025,0,0,0,756625,821452054531,74518995347019796628488,,,,45817708,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,18:27:27
09231577,GASOL VILLA,MXP,1,232139020005216293204300020000,****************,Débito,200.0,0.0,25/12/2025,0,0,0,061624,731589129450,75445505359002592315770,,,,23213902,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,17:26:15
07404318,TOTALGAS I,MXP,1,533977910003089605630500018990,****************,Crédito,189.9,0.0,10/12/2025,0,0,0,885703,821447889059,75445505344000174043180,,,,53397791,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.33,-2.09,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,12:11:43
09231577,GASOL VILLA,MXP,1,232139020008573928242300460000,****************,Débito,4600.0,0.0,30/12/2025,0,0,0,094637,731597923976,75445505364003492315772,,,,23213902,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-5.89,-36.8,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:19:46
09231577,GASOL VILLA,MXP,1,232139020003907611228000100000,****************,Crédito,1000.0,0.0,12/12/2025,0,0,0,801640,821450899503,74518995346009592315779,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.92,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,18:31:46
09231577,GASOL VILLA,MXP,1,232139020007341207837900430000,****************,Débito,4300.0,0.0,28/12/2025,0,0,0,731071,731594506984,75445505362009392315772,,,,23213902,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-5.5,-34.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:03:59
09662848,FORMULA GAS,MXP,1,458177090006563790583600050000,****************,Débito,500.0,0.0,22/12/2025,0,0,0,027021,731581838904,74518995356003496628483,,,,45817709,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,07:29:32
07404308,TOTALGAS I,MXP,1,911043500002699184044700050000,****************,Débito,500.0,0.0,21/12/2025,0,0,0,000947,821460990812,74518995355000374043083,,,,91104350,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:12:55
09662848,FORMULA GAS,MXP,1,458177090001251709223100047580,****************,Débito,475.8,0.0,12/12/2025,0,0,0,000118,731561019792,74518995346021896628484,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.84,-5.23,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:48:19
07404295,TOTALGAS,MXP,1,515857690006511704386900075960,****************,Débito,759.6,0.0,29/12/2025,0,0,0,043845,731595422380,74518995363001074042953,,,,51585769,01/01/0001,30/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.34,-8.36,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,12:03:56
09662848,FORMULA GAS,MXP,1,458177090001763582917600023790,****************,Débito,237.9,0.0,13/12/2025,0,0,0,553823,821451767069,74518995347012696628484,,,,45817709,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.42,-2.62,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,14:41:53
09662848,FORMULA GAS,MXP,1,458177100002001183389500010000,****************,Débito,100.0,0.0,05/12/2025,0,0,0,001680,731544580263,74518995339014196628485,,,,45817710,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,16:38:32
07404295,TOTALGAS,MXP,1,911023850007777998986800050000,****************,Débito,500.0,0.0,20/12/2025,0,0,0,001537,731578694109,74518995354002574042957,,,,91102385,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:17:41
09662848,FORMULA GAS,MXP,1,458177080007380836159000025790,****************,Crédito,257.9,0.0,13/12/2025,0,0,0,803329,731563570520,75445505347023596628484,,,,45817708,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.49,-3.09,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,21:35:42
07404315,TOTALGAS,MXP,1,534085660007281864054400093638,****************,Débito,936.38,0.0,16/12/2025,0,0,0,010563,731569141544,75445505350002274043152,,,,53408566,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.75,-4.68,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:11:04
09662848,FORMULA GAS,MXP,1,458177100008845082011500010000,****************,Débito,100.0,0.0,15/12/2025,0,0,0,197268,731565973471,74518995349001396628488,,,,45817710,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:43:27
09231577,GASOL VILLA,MXP,1,232139020009824639407700020000,****************,Débito,200.0,0.0,18/12/2025,0,0,0,106772,731574461310,75445505352008492315775,,,,23213902,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.26,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,18:44:38
09231577,GASOL VILLA,MXP,1,232139020008337059879500150006,****************,Débito,1500.06,0.0,01/12/2025,0,0,0,001114,821438319251,74518995335003492315776,,,,23213902,01/01/0001,02/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.92,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:30:19
09662848,FORMULA GAS,MXP,1,458177100002932878377500050000,****************,Débito,500.0,0.0,20/12/2025,0,0,0,468935,731578825884,74518995354011896628484,,,,45817710,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,16:02:38
09231577,GASOL VILLA,MXP,1,232139020002949899708400070000,****************,Débito,700.0,0.0,12/12/2025,0,0,0,000316,731559008995,74518995346000392315770,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.9,-5.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,00:17:13
07404315,TOTALGAS,MXP,1,534085660007211501245500030000,****************,Débito,300.0,0.0,16/12/2025,0,0,0,000561,821454982556,74518995350001474043150,,,,53408566,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.24,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:33:05
09662848,FORMULA GAS,MXP,1,458177090009301898866500050000,****************,Débito,500.0,0.0,09/12/2025,0,0,0,565532,731553772329,75445505343016996628488,,,,45817709,01/01/0001,10/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,18:20:30
09662848,FORMULA GAS,MXP,1,458177080005087416815500035685,****************,Crédito,356.85,0.0,30/12/2025,0,0,0,710750,731598801951,74518995364015396628488,,,,45817708,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.68,-4.28,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,21:00:17
09662848,FORMULA GAS,MXP,1,458177100006699903189300102190,****************,Débito,1021.9,0.0,26/12/2025,0,0,0,074249,731591184218,74518995360012196628481,,,,45817710,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.8,-11.24,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,20:02:28
09662848,FORMULA GAS,MXP,1,458177080004983611482700020000,****************,Débito,200.0,0.0,12/12/2025,0,0,0,457358,731559370516,74518995346002196628481,,,,45817708,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:31:59
09231577,GASOL VILLA,MXP,1,232139020000867571399700185013,****************,Crédito,1850.13,0.0,19/12/2025,0,0,0,019449,821458991903,74518995353007192315777,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-9.18,-57.35,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISA,,17:05:13
09662848,FORMULA GAS,MXP,1,458177080004793160521900050000,****************,Débito,500.0,0.0,30/12/2025,0,0,0,000995,731598192651,74518995364010696628486,,,,45817708,01/01/0001,31/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,16:56:01
09662848,FORMULA GAS,MXP,1,458177080005025017965600023790,****************,Crédito,237.9,0.0,21/12/2025,0,0,0,A2U118,821460684888,74518995355003496628484,,,,45817708,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.46,-2.85,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISS,,09:37:36
07404315,TOTALGAS,MXP,1,534085660009654918385600050000,****************,Débito,500.0,0.0,25/12/2025,0,0,0,614659,731588501728,74518995359000174043156,,,,53408566,01/01/0001,26/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.4,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,00:22:43
09662848,FORMULA GAS,MXP,1,458177100009396050639600010017,****************,Débito,100.17,0.0,31/12/2025,0,0,0,014394,821469927192,75445505365005796628486,,,,45817710,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,12:15:51
09231577,GASOL VILLA,MXP,1,232139020006361795985800030000,****************,Débito,300.0,0.0,28/12/2025,0,0,0,148295,731593358544,74518995362000192315771,,,,23213902,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,01:31:56
09231577,GASOL VILLA,MXP,1,232139020001216579618900025000,****************,Débito,250.0,0.0,08/12/2025,0,0,0,040045,731549908039,75445505342000492315775,,,,23213902,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.32,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,00:54:00
09662848,FORMULA GAS,MXP,1,458177080006231215023200020000,****************,Crédito,200.0,0.0,13/12/2025,0,0,0,743598,731561396065,74518995347000496628481,,,,45817708,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,00:03:56
09662848,FORMULA GAS,MXP,1,458177100009490607037600020000,****************,Crédito,200.0,0.0,31/12/2025,0,0,0,108481,731599831534,74518995365007496628483,,,,45817710,01/01/0001,02/01/2026,01/01/0001,01/01/0001,5541,0.0,-0.38,-2.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,13:32:53
09662848,FORMULA GAS,MXP,1,458177100009473679352600047580,****************,Crédito,475.8,0.0,15/12/2025,0,0,0,6Z7I2M,731567632100,74518995349017396628484,,,,45817710,01/01/0001,16/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.91,-5.71,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISS,,20:05:57
09662848,FORMULA GAS,MXP,1,458177100005474579905100030000,****************,Débito,300.0,0.0,10/12/2025,0,0,0,728183,731554543362,74518995344002996628485,,,,45817710,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,08:15:57
07404306,TOTALGAS,MXP,1,534122090003351312309500050000,****************,Débito,500.0,0.0,22/12/2025,0,0,0,056019,821462306778,74518995356000174043068,,,,53412209,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.88,-5.5,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,18:39:11
07981261,TOTAL GAS,MXP,1,529378220003436086349500100000,****************,Débito,1000.0,0.0,08/12/2025,0,0,0,146322,731550361829,74590385342014015297223,,,,52937822,01/01/0001,09/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.6,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:44:37
09662848,FORMULA GAS,MXP,1,458177100009263806989700062258,****************,Débito,622.58,0.0,02/12/2025,0,0,0,068614,731536369323,74518995336003696628486,,,,45817710,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.1,-6.85,0.0,0.0,0.0,0.0,0.0,0.0,1,N,PRO1,,07:18:23
08660455,DIAZ GAS SA CV,MXP,1,519871520000214314782700030487,****************,Débito,304.87,0.0,06/12/2025,0,0,0,002549,731546916115,75445505340002186604557,,,,51987152,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.39,-2.44,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,15:40:25
09231577,GASOL VILLA,MXP,1,232139020002858475425800220000,****************,Débito,2200.0,0.0,11/12/2025,0,0,0,585572,731558789289,75445505345003592315775,,,,23213902,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.82,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,,N,MCCC,,21:15:04
09662848,FORMULA GAS,MXP,1,458177100000030347032600020000,****************,Débito,200.0,0.0,03/12/2025,0,0,0,603719,731538892196,75445505337004396628488,,,,45817710,01/01/0001,04/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,10:32:28
09662848,FORMULA GAS,MXP,1,458177080006765231657300025000,****************,Crédito,250.0,0.0,05/12/2025,0,0,0,027154,731544539484,74518995339014996628487,,,,45817708,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.48,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,16:24:08
07404328,TOTALGAS,MXP,1,534116340009259372898300020000,****************,Débito,200.0,0.0,26/12/2025,0,0,0,077726,731589743851,74518995360000274043285,,,,53411634,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:33:58
09231577,GASOL VILLA,MXP,1,232139020008883784922500142055,****************,Crédito,1420.55,0.0,02/12/2025,0,0,0,05863D,731537916822,74518995336004392315774,,,,23213902,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-7.05,-44.04,0.0,0.0,0.0,0.0,0.0,0.0,,N,VISA,,18:36:21
09662848,FORMULA GAS,MXP,1,458177090007100072656900020000,****************,Débito,200.0,0.0,22/12/2025,0,0,0,500872,731583674677,74518995356017596628482,,,,45817709,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:45:15
07539310,TOTAL GAS,MXP,1,535529170001932985314000032000,****************,Débito,320.0,0.0,18/12/2025,0,0,0,238514,731572783420,74590385352014070376448,,,,53552917,01/01/0001,19/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.51,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:08:41
07404308,TOTALGAS I,MXP,1,911043500002401378838600020000,****************,Débito,200.0,0.0,20/12/2025,0,0,0,000242,731577528711,74518995354000474043083,,,,91104350,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,03:19:16
09231577,GASOL VILLA,MXP,1,232139020000608436596500180000,****************,Débito,1800.0,0.0,19/12/2025,0,0,0,348113,731576099799,74518995353004092315775,,,,23213902,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.3,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,14:18:36
09662848,FORMULA GAS,MXP,1,458177100006834010420000010000,****************,Débito,100.0,0.0,27/12/2025,0,0,0,577330,731591651555,74518995361001996628485,,,,45817710,01/01/0001,29/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.18,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,09:00:25
07404315,TOTALGAS,MXP,1,534085660004860395832100250000,****************,Débito,2500.0,0.0,06/12/2025,0,0,0,262096,731546475539,75445505340000774043154,,,,53408566,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-2.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:18:47
07374424,TOTALGAS,MXP,1,524765230005642592223600020000,****************,Débito,200.0,0.0,05/12/2025,0,0,0,434040,731543251293,74518995339000373744245,,,,52476523,01/01/0001,08/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.35,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,07:25:14
07404295,TOTALGAS,MXP,1,911023850006737141371900030000,****************,Crédito,300.0,0.0,10/12/2025,0,0,0,001776,731554953762,74518995344000674042953,,,,91102385,01/01/0001,11/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.53,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,11:51:35
09662848,FORMULA GAS,MXP,1,458177100003793548964400045011,****************,Débito,450.11,0.0,22/12/2025,0,0,0,000463,731582043998,74518995356004096628485,,,,45817710,01/01/0001,23/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.79,-4.95,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,10:09:27
09662848,FORMULA GAS,MXP,1,458177080003329520281300036685,****************,Débito,366.85,0.0,02/12/2025,0,0,0,093880,821438990635,75445505336008896628485,,,,45817708,01/01/0001,03/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.65,-4.04,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,13:39:38
07404308,TOTALGAS I,MXP,1,911043500001759709048300035000,****************,Débito,350.0,0.0,13/12/2025,0,0,0,940955,731562224665,74518995347000674043081,,,,91104350,01/01/0001,15/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.62,-3.85,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,12:56:10
09662848,FORMULA GAS,MXP,1,458177090003579958556600091642,****************,Débito,916.42,0.0,16/12/2025,0,0,0,001504,731569863828,74518995350016396628482,,,,45817709,01/01/0001,17/12/2025,01/01/0001,01/01/0001,5541,0.0,-1.61,-10.08,0.0,0.0,0.0,0.0,0.0,0.0,,N,PRO1,,19:28:05
07404295,TOTALGAS,MXP,1,533980700005353146202600017680,****************,Débito,176.8,0.0,20/12/2025,0,0,0,319984,821460058086,74518995354002474042958,,,,53398070,01/01/0001,22/12/2025,01/01/0001,01/01/0001,5541,0.0,-0.31,-1.94,0.0,0.0,0.0,0.0,0.0,0.0,,N,EGLO,,15:52:22
